"E_0";"E_1";"E_2";"E_3";"E_4";"E_5";"E_6";"D_0";"D_1";"D_2";"D_3";"D_4";"D_5";"D_6";"D_7";"Rho_0";"Fpos_0";"Fnorm_0"
5.9256308201443264e-01;-6.2556302164706634e-01;-1.5286461721583762e+00;6.4327172764399920e-01;-8.9909204282715971e-01;1.0251954819003222e+00;3.4730030795506539e-01;-6.9439782542887662e-01;8.3164727809903150e-01;2.5711271082628282e+00;-5.7866872610707387e-01;-9.6329082920055764e-01;1.0369644339342192e+00;-4.7099857870255762e-01;6.4366936493314253e-01;1.8803505893029231e+00;3.0451452522071887e+00;1.0176900987851112e+00
-6.0204446664157929e-01;5.3625746364815242e-02;-1.5338910254830633e+00;-1.9709815018605794e+00;-1.8219425697371296e+00;-4.3168858440627739e-01;7.2740337632698229e-02;4.9563180470989887e-01;5.9636060694785116e-02;7.2598814533328815e-01;9.2890629836291272e-01;7.3801791464336144e-02;8.4297218442186450e-01;-1.1116537997222697e-01;1.5522672346455297e+00;1.1614307932700907e+00;-1.3905740835318661e+00;1.4636162632585694e+00
-1.2100861975899475e+00;-1.1828994703059909e-01;-2.8536622131661984e+00;3.6481115151765880e-01;2.0894474555083212e-01;-1.0335296538651741e-01;-1.7834972638373958e+00;1.1319311611434568e+00;4.5114073282007078e-01;-2.4148678340415958e-01;6.7852215080998812e-01;1.9617129221982149e-01;-4.5442988431343721e-02;1.9237975852056681e+00;-5.0874856121231271e-01;1.1856124679713735e+00;7.0039912221690426e-02;-2.1676357146697929e+00
-8.8669786672618134e-01;7.6430330546667757e-01;9.4954149343607530e-01;-4.0979946271131462e-01;-1.0095580235376433e+00;8.3261428124662792e-02;-4.1151533354602188e-01;1.2755631188851437e+00;2.0533468092788681e-01;-1.9874224491702280e-01;-1.6947123892795490e-01;-3.6689907019811752e-01;8.9107269593931115e-01;-6.5789917368890796e-02;-5.6332761845568802e-01;8.3326461786127959e-01;6.4998753931683884e-01;1.1973198257483744e+00
-1.4111369030042462e-01;-1.4568836917024199e+00;1.2003535648870547e+00;-5.1219559498030631e-01;-1.0524359784596307e+00;-2.2678065331505790e+00;-7.6226953353416760e-01;-1.8887791475390108e+00;6.8955547790376270e-01;4.2151037357958693e-01;-3.3289189723735763e-01;-1.5366789602563837e+00;4.0720147183463778e-01;-6.3732231336537226e-01;-1.5657088725025781e+00;-1.1546514913225753e-01;4.2074996635516532e-01;3.9510710800591453e-01
4.4198342805305041e-01;4.7188617659361515e-01;-1.9220309754779399e-01;5.5485138898942588e-01;-1.4027549628816205e+00;-1.4998194400783700e+00;2.7408645878602844e-01;1.0289701139459120e+00;-7.1395241734666948e-01;2.4815140475581626e-01;-2.0118359412294282e+00;-7.6020294450511361e-01;-1.2560653061168838e+00;9.4989773496882401e-01;-3.1997271428451879e-01;-1.6982266412674865e+00;-6.0590618598483825e-01;-4.1113620660286915e-01
5.1916201328472822e-01;-7.2576148058699497e-01;-1.1344757384516626e+00;-1.2941280000163804e+00;-5.3620649553609823e-01;7.0886451097867298e-01;-1.9946837149747214e+00;-2.2152479276443331e+00;-5.6429472858789753e-01;2.8896786716752465e-01;-2.0678425501107735e-02;4.8467639394621326e-01;1.1837843828803667e+00;7.4176014994569417e-01;5.1591425854838646e-01;-1.5880518524158120e+00;-1.0596821064668742e+00;-5.9204186852198071e-01
-1.5145511107546767e+00;2.0071581160636391e-02;5.1482699151536741e-02;3.5501124689259017e-01;-5.3953011141876950e-01;-1.6424675903812425e-01;4.0036853750752111e-01;-3.5817385079811404e-01;-5.1856762962793668e-01;8.0031190409852582e-01;-6.9680406449218173e-03;3.0591142307686991e-01;2.4410154188347494e-01;-1.4072796951146940e-01;-1.4192637120632383e+00;-2.0521933920919087e+00;-1.3807414298558354e+00;-4.9683493640722076e-01
-6.7691739704370524e-01;-1.1302601032938765e-02;1.5997652444948821e-01;6.7997770673886815e-01;1.1886725452877334e+00;4.2846056589013876e-01;8.0664893886613009e-01;6.5420232738444395e-01;-6.0033889523480555e-01;-2.9642200398217688e-01;6.4042667442855428e-01;1.7908922808584107e-01;8.4817899420287579e-01;6.6425787195526320e-01;-1.6560135729740830e+00;-1.1537240339882819e+00;-1.8908009909194437e-01;2.0992441498217880e+00
6.6767762911092865e-01;2.6481220673225819e-01;-6.8312302434648109e-01;5.1334920426986029e-02;2.8802794824580716e-02;-8.2377715061689838e-01;-7.3076682439279561e-01;9.7315052471231145e-01;-1.4512208957014885e-01;1.2273123788103457e-01;8.6887587185330228e-01;-2.2820554878472879e-01;1.6996352852531885e-01;4.0715319297624936e-01;3.0967184843424129e+00;-6.8260522307044380e-01;5.7868837896030245e-01;-1.4126770300427985e-01
-1.4058454178947792e+00;-1.8308821015559089e+00;-4.5378004287091933e-01;1.0612407419079364e-01;-1.5605431322202097e+00;1.1405513871084895e-01;-4.7624462111394755e-01;8.1134127918254573e-01;1.4425149618834048e+00;8.9171151407059779e-01;1.6861362010691688e-01;-2.7636024543486581e-01;-1.5194633549028886e+00;1.0026854988656633e+00;-1.0419320727527979e+00;-3.0953460955550183e+00;9.3681294921062863e-01;-1.2886141626351180e+00
-2.9533471099313140e-02;-1.0830595995169083e+00;-1.4091284055207390e-02;4.4998081141621143e-01;6.0320706088609166e-01;6.7738759583550423e-01;-3.0240946509972988e-01;-4.7680615029957651e-01;1.0319508010964309e+00;1.3427114859137121e+00;-1.8621996319686618e-01;6.6958341814444333e-01;1.3651025892188289e+00;2.9395571093383044e-01;-1.7002459793737681e+00;-5.8843007908074851e-01;2.9237907702310655e+00;3.3716357068398772e-01
-6.3182867055769909e-01;2.8507581650712088e-01;7.4451515817352387e-01;-1.1578275844210941e+00;7.2865590834661864e-01;3.8150069839152329e-01;-5.8487140769703161e-01;1.3909283203219698e+00;1.1986518839287434e+00;-1.1667567795851455e+00;9.0241454686559941e-01;2.0061118497714809e+00;-1.1442796646681368e+00;1.0127910789789720e+00;-1.6153502618494873e+00;-2.5630011794018841e-02;-3.9773865555657650e-01;1.1804560753403175e+00
-3.4215693175874956e-01;-6.7598662372786789e-01;1.5480281711061850e+00;5.1410335560370823e-01;-7.9554733934087130e-01;1.0394906189060138e+00;9.5117018262362774e-01;7.0137997843132030e-02;1.1293531196586593e+00;1.3818430081301136e+00;1.3343175557926695e-01;1.4349952006317470e+00;1.6659403187558195e+00;1.4978860106480387e+00;-1.0332329805128604e+00;2.7394532432230556e-01;1.7778211914294118e-01;-3.1762398720311075e-01
2.0533857387192125e+00;-4.6978557468949983e-01;1.1138782822155956e-02;1.2434593171179616e-01;-1.0942157990366834e-01;-1.6745315939586831e+00;-4.8105873122648363e-01;1.9028063031459057e+00;-7.6136213670490527e-01;-1.2248718894288373e+00;2.3653382490301325e+00;-1.5439342514349537e+00;4.2992479920409021e-01;2.9593445354302128e-01;1.1086065267880164e-01;2.7972180591614892e-01;1.5834797946626100e+00;1.0254798729414818e+00
1.1587027449019125e+00;4.2271826210699454e-01;-3.4622317857646079e-02;-1.3788354382499766e+00;1.1703906194519642e+00;3.4200071218327338e-01;-1.6823599035950383e+00;2.9611526351293060e-01;-4.1923852794036792e-01;1.5253571284582659e+00;5.6741269283412654e-01;2.3216924821038525e+00;-6.4144793133808653e-01;-1.3941661740262528e+00;-2.6127121374556489e-01;-5.1945264368165889e-01;5.4460536594289355e-01;-1.5657889284884647e+00
-1.4571700918978869e+00;-4.2915987296606184e-01;1.4188969164181664e+00;-1.0461328655542317e+00;-5.9923088939161551e-01;-5.7864255145486522e-02;1.2507243141746587e+00;-5.5177990251506681e-01;7.1045750204431579e-01;7.6956322629449458e-02;1.0639614981805572e+00;-9.7237686975966669e-03;-2.2883987557681157e-01;-1.2825048325939785e+00;-1.4575805577184484e+00;-8.5010123264209358e-01;-9.9141402184709393e-01;9.7342552132012750e-01
-8.4436674580521842e-01;-2.6458458598647256e+00;1.8652559826872701e+00;1.1803098293886869e+00;-2.6013896437861290e+00;1.5799061078799328e+00;5.0892926031155949e-01;1.3081924136595455e-01;-1.0928165965263346e+00;4.9207119520192483e-01;-6.5181486541499009e-02;1.3021667754520352e+00;-6.4210649284072197e-01;-2.2786080894706526e-01;4.2309078778773407e-01;-3.7815746016901086e-01;-6.9534204985636527e-01;-3.8669117442587381e-01
-2.8861027376722903e-01;-7.2474547262496714e-01;1.9957614037353193e+00;6.1260280090664954e-01;1.0184056326846753e+00;6.5738670593712034e-01;-1.0339626730976716e+00;6.5195391984208828e-01;-1.4778307453212656e+00;-2.1764307557087892e+00;8.0239136572357794e-01;2.8245292775861133e+00;-1.1496852253058074e+00;-1.3124555665744742e+00;9.6409072162647091e-01;-1.1615557160579342e+00;-4.6823050781854092e-01;-1.2621978332239991e+00
4.1927111296399738e-01;1.4355341274207911e+00;-1.2881438511542491e+00;7.7192580814810216e-02;-1.4369039803831605e+00;-8.9369421197940035e-01;1.4115122902234105e+00;-1.8852508190114141e+00;-4.7229577849787935e-01;8.7129292810972161e-02;-4.9401048300059502e-01;5.1381638102112459e-01;2.5086192551826236e-01;-6.5149910391016996e-01;-6.0719533738656351e-01;9.6237386273200964e-01;8.5396612373033365e-01;-2.5848550382345514e-01
-8.3606436543540774e-01;6.6968662481852326e-01;-5.8277643381097843e-01;9.7968032605120203e-01;-2.2920411209056912e-01;-1.3557151646079200e+00;-5.2737896791845407e-01;6.0730794018195877e-01;-2.8042306373054227e-01;2.8379461220938684e-01;3.7234133348198939e-01;-1.7104267071619966e-01;1.3098074861282611e+00;9.1732165219732686e-01;-1.5249642290233278e-01;2.5849221367538009e+00;1.2321007669271578e+00;7.6596300289257457e-01
8.5826857064069806e-01;-7.0348160253809255e-01;-6.4738443621949604e-01;-6.3125869603192608e-01;6.7391190813143642e-01;-7.2944703784934439e-01;-1.3487351347029630e+00;-9.6013999361169455e-01;4.4599864791554239e-01;-7.2781196716811236e-01;1.7795000638341818e+00;3.5180686126392891e-01;-1.0791601426685786e+00;2.8751975326445561e-01;4.2996928699426201e-01;-2.3032764677470321e+00;-5.6277831318422056e-01;-1.2863416429794194e+00
-9.0656591438164047e-01;-1.1247701635141809e+00;1.4722013688798892e+00;1.1704990950301921e+00;-1.7316464372317888e+00;3.8794497473541606e-01;1.4014622785762558e+00;-9.6025669988376638e-01;-4.9575328393649654e-01;1.5596037532931606e-01;4.7826877133224105e-01;5.1971847770288036e-02;2.3673917763106820e+00;-7.7302569259368592e-01;1.5857847731403146e-01;-6.1538202959793342e-01;3.3390714204753852e-01;6.6596711931899744e-01
-9.1680986504715023e-01;-8.1890517760694936e-01;5.0711944810383480e-01;-2.4074408999061642e-01;9.5570642041312881e-01;1.7105737266152357e+00;-3.2779826867410944e-01;1.3528353595793552e-02;1.4346477521404124e+00;1.4358705545654216e-01;-5.6684719808294937e-01;5.0524737271173892e-01;-2.1389602749259899e+00;-7.6164254369980852e-02;-2.1016991925211950e+00;-2.3370981506516281e-01;-1.7169436972316938e+00;2.5424127462837787e-01
1.1632207448691083e+00;-1.6555558474614859e-01;-1.2600208874026883e-01;4.7659108715819437e-01;1.1877863330725371e+00;-1.7423941803957719e+00;2.6188936178222805e-01;2.3383631116346790e+00;7.9690380694966745e-01;9.3942188040315477e-01;9.2162125084035296e-01;7.9581864095590293e-01;-7.3759598708303153e-01;-6.4422392772668868e-01;3.0669263256549556e-01;7.9742842106681464e-02;-1.0195145996800137e+00;-2.3690466296447954e+00
3.0191831259808755e-01;-6.5849037268858024e-01;-6.3077398744156343e-01;1.3914812076702023e+00;9.4675820485850257e-02;-3.1358939580915146e-01;-9.0640824844850743e-01;-9.9954292345861548e-02;-5.0612544723924768e-01;-8.4747226784849572e-01;1.2464135601162043e+00;-5.9694883517733244e-01;4.1506592146288686e+00;8.8039758853159855e-01;-2.3450323148779869e-02;-2.8572169073420928e-01;-1.4658007813625107e-01;1.4278396203355612e+00
4.9033126865016113e-01;-5.7201426166802205e-01;-1.1271251015194399e+00;-4.4987384868573133e-01;-1.1264724610069459e+00;-5.9631847671564320e-01;1.2722527055966393e-01;3.1062780420933750e-01;-8.1632034752830773e-01;-9.8155989257072251e-01;5.0653718919390189e-01;-3.1842041511499643e-02;-6.2780384076136819e-01;1.4981572075934106e+00;2.4181475594708249e-01;-3.4730657064154760e+00;2.1143902707683426e-01;-1.1573337215512933e+00
4.7542457471374072e-01;-7.7279243673053044e-01;-1.7441315225621809e-01;-6.2578453820011526e-01;4.5679271219724732e-01;-4.0224697345513383e-01;-4.6509295959725405e-01;-8.1375497753010673e-01;-3.4274327983867225e-01;-9.7800317320487551e-01;-1.2737168548016100e+00;-7.9539254822140870e-01;1.8892646322175444e+00;-3.0252977885610882e-01;1.4994592681606653e+00;-4.8854818954959128e-01;3.4225039833658777e-01;-3.5508483540629132e-01
-7.8870425634663621e-01;-1.7541035709759753e-01;-1.7775599860262503e+00;-3.9274736714649516e-01;-1.0384779165643365e+00;7.7118464624784688e-01;-1.1592175472147785e+00;6.2216544904110993e-01;1.9054417424058308e+00;1.7938292754996368e+00;1.3553402521878133e-01;-3.6431706751797827e-01;-9.6229891287303193e-01;1.8325924322775375e-01;5.5863582417813151e-01;-1.0291853589572497e+00;1.2979034439966377e+00;7.1268088540427399e-01
-6.6944918699006362e-01;-2.3128358664152686e+00;1.1683349682439566e-01;2.7093826344362604e-01;1.2766486183821628e+00;1.9942313081350951e-01;5.2002979007220862e-01;7.3257990676306117e-01;-1.5419490181650828e+00;-2.2469022884661718e+00;-2.6186610918499453e+00;-7.1590489768152987e-01;2.8633933672183920e-01;1.2545851529997494e+00;1.2150720441866665e+00;3.2713947539166619e+00;1.8085160671710021e+00;8.2359975033067501e-01
-1.3792795547754341e-01;-1.2356892144801542e-02;-6.1792785394493077e-01;1.0534592468533586e+00;-1.0936057735084868e+00;7.0230108629924948e-01;-1.7426754674202336e+00;-5.8377518273004336e-01;1.2499929599557509e-02;3.1007972019374702e-01;8.4010172253984572e-01;-1.8051846475982238e+00;-8.6274785621465810e-01;-5.3428708862815677e-01;-4.0370573541699417e-01;3.8882695035871490e-01;-1.1150441979427237e+00;1.0384696360697050e+00
-9.7153122234202394e-01;1.0737779496324811e+00;9.2170336616751691e-01;4.8904485324237768e-01;2.3390905788067889e-01;2.4325206850596266e+00;-2.8601884616649160e-02;-6.4226276139775806e-01;1.2880252461082122e+00;1.1728249065118421e+00;1.6008673811664862e+00;1.1927511761698195e-01;1.0378884931370667e+00;-1.0442367887270227e+00;5.2814272201401391e-01;-1.2884896518058928e+00;-1.5209122431750022e-01;3.1421610811445372e-01
-1.1878377947381524e+00;-2.2545879656852819e+00;8.3715340171860175e-01;-5.8792027552872539e-01;2.1109760369817434e+00;-2.1234554863664767e+00;-1.8386356073944310e+00;1.2643282834118676e+00;9.6671915849049495e-01;-8.3099525305791677e-01;-1.7757380304768939e+00;-7.9573519981617113e-01;8.1148963557894838e-01;-9.6544468480601164e-01;1.5937079684702979e-01;-9.7385132331972024e-01;-3.8304124123707553e-02;2.6191082378451941e-01
1.4282032806926950e+00;1.4559492773562077e-01;-1.2265197996101891e+00;2.3897093923434678e+00;-3.5240871483419683e-01;1.2020573060633819e+00;6.4380305817512162e-01;-5.3739879368691335e-01;3.6871922798745671e-01;-1.0744738026002181e+00;-8.3587849445667672e-01;1.8240684268984089e+00;4.8843069071481821e-01;1.5650143387366353e+00;-6.6069138475397482e-01;-1.6195705278409882e+00;4.4476833217877060e-01;3.4766136933851910e-01
-5.8922986190897353e-01;1.7447212794634193e+00;-1.7505295844152347e+00;-2.0916109815205974e-01;1.6133918810604959e+00;-5.4410782900400068e-01;2.4726973429909041e-01;1.4600354556001687e+00;-1.3631757884813365e+00;-3.0969168460101504e-01;1.1990115617668224e+00;-1.5468227370656800e+00;6.2332873459140248e-01;-6.8910586472369839e-01;4.2694107790159541e-01;-1.3759890383521889e+00;-6.0186864116553773e-01;3.7506569683672264e-01
-1.7321759670632966e+00;7.1223571728281843e-01;-3.3897863546341195e-01;2.9580285551541539e-02;3.7672400136654471e-01;2.0079422179302245e-01;6.8143078916308852e-01;2.5993452863961886e-01;-5.8892006309699019e-01;1.2643591302560864e+00;6.1887518908420081e-01;5.0320227793076500e-01;-2.0771827103058058e+00;-3.9816425371827106e-02;4.2741024198435684e-01;2.0830842208622630e-01;7.7389121247725540e-02;2.1603041330473274e-01
8.2499344408004860e-01;-1.4330044915135132e+00;1.0328279658205395e+00;2.8940448506760258e-01;-6.2819603521790368e-01;1.1589172658656555e+00;6.8714861087821910e-01;-1.8216106501337601e+00;5.1571421758137392e-01;-2.6071558867561313e-02;-2.1279893803406100e+00;2.2661490197697791e+00;-2.1397778116700041e-02;-1.3768513905939754e+00;2.2016292644677588e-01;-7.7039140273507178e-01;6.3565192392963410e-01;-2.1888670821012188e-01
3.0279901522056356e+00;-3.6812481811069458e-01;-1.8483280748473377e-01;-4.2141325466872986e-01;-1.2073501934795847e+00;-1.4572761881925178e-01;-5.5213688224411113e-03;-1.4451657111340310e+00;1.0732843348174843e+00;1.1118965211461327e+00;1.7033813312329518e-02;1.2595978408167057e+00;6.2043499691187817e-02;-5.8644896008646190e-02;8.4260385876750432e-01;1.1708439582677221e-01;5.9935121116967593e-01;5.7581773609484577e-01
1.6947972773244453e+00;1.9752128538927121e+00;-2.7964641586311095e-01;-9.6378301346261241e-01;-2.3874295768325396e-01;-8.9520351130746600e-01;-7.4744964621653615e-02;-1.0893119642470372e+00;-6.6390714818710783e-01;-8.6954764725184885e-01;-1.3901784733823119e+00;-1.1728137075426930e+00;5.0942657838890049e-01;1.2372804802296282e+00;-1.0092034858737273e-01;-6.3470583597760788e-01;9.2079822299413772e-01;8.6068450929837803e-01
-1.6482672001700636e+00;2.2984630562700348e-01;-5.0006341864864867e-01;-4.5547550981387985e-01;1.5891858028125601e+00;1.5024232400121047e+00;1.1927933627239837e+00;1.6650858513386644e+00;7.7828836472818630e-01;6.5146439922188248e-01;-7.7154504324834949e-01;2.3358444044003126e+00;-5.2945494416764738e-01;-7.0474120801822671e-01;7.2643564743925171e-01;-3.7704446100210126e-01;1.6647854104502036e+00;1.3619493892858299e+00
-9.9646932989667258e-01;8.2529851388739162e-01;-5.6828294644217861e-02;-1.2198342109647451e+00;1.8662209023027954e+00;1.9608375074300372e-01;-3.7970035225776005e-01;1.4962359844270601e+00;1.1588845375135157e+00;7.9931382489489289e-01;-2.3806593105846485e-01;-7.7076926959605585e-01;3.8457288300732811e-01;1.4418283665945693e+00;-5.3809298125613891e-01;-6.1256321665508351e-01;2.2705089050861416e+00;-5.8518895611543303e-02
7.7312143989059268e-01;-5.5645816624922195e-01;9.2011139695180011e-01;-2.4068262858444708e-01;-6.3348673290856916e-02;1.5318681499078441e-02;2.2860070724394554e-01;8.9330621540211194e-02;9.0603583852749456e-02;1.2187171338454981e+00;-2.2900362309333060e+00;8.2923356255465364e-01;1.2542304551556140e+00;-1.6801081303184489e+00;-9.3889464077478557e-01;2.3245519033934123e-01;8.2012098712126280e-01;-3.2198820739457629e-01
-5.1947579982735925e-01;1.1016633673057596e+00;-9.0288037976832214e-01;-1.0448501702882251e+00;-1.0699637703808502e-01;-1.6355133149400328e-01;-1.7303605072853785e+00;-8.4606764411370405e-01;-1.0778060801997666e+00;9.0305110323259652e-01;8.5372822876945420e-01;-4.3774211841184518e-01;8.2041389344407978e-01;-1.4227183555457323e+00;1.8264543289266693e+00;5.0348153995944822e-01;1.1368266429606049e-02;1.0710309314948534e+00
-3.5197342806611111e-02;-8.1564915471205868e-02;-1.1846801722141775e+00;-1.1203729566381697e+00;1.4684730544046587e+00;4.2810373842466287e-01;1.3011709849598880e+00;6.9480062981922874e-01;-1.2518247582120590e+00;-3.7138002735205727e-01;1.6290746553399791e+00;2.2355953606206097e-01;4.6675159307238107e-01;3.8820114661158894e-01;-1.0721747544456115e+00;3.1790328031422171e-01;-4.8898922910918691e-01;-1.1579878113307691e+00
-4.3986558279364807e-01;1.8528528872084679e-01;6.3008360183832013e-01;3.2830499822668624e-01;-1.2573454427302466e+00;1.8868199689775076e+00;8.6633102987339317e-01;-9.8776635898255827e-01;2.0824804672172217e+00;-7.9340754718914841e-01;3.8322744314134533e-01;-3.2402258948349066e-01;-1.3526291814723801e+00;-1.2289687856974780e+00;6.2439041536756512e-01;4.7371144150827854e-01;-8.8423775766217405e-01;-5.2288435936442346e-01
-2.5933219094900301e-01;-3.1383787184667550e-01;5.6894652218676922e-01;3.6185935725149748e-01;-5.4472981905494000e-01;1.7946679575552735e+00;-1.2440083595449927e+00;1.1330061802559949e-01;-1.0154918255288354e+00;-8.7545565027023464e-01;1.1559379803145211e+00;1.7409388556065912e+00;9.7426535034783701e-01;-1.5720954084712702e-01;-1.4204876479289417e+00;9.5008174850479477e-01;1.0840428747856885e+00;4.4308630767095913e-01
