"E_0";"E_1";"E_2";"E_3";"E_4";"E_5";"D_0";"D_1";"D_2";"D_3";"D_4";"D_5";"Rho_0";"Fpos_0";"Fnorm_0"
1.2072177056454214e+00;1.2564131185189258e+00;5.7016392104234037e-01;1.6919506884981992e+00;-5.9773779136517946e-01;-5.2321083016919101e-01;3.7145425192136172e-01;-1.7357131343345722e+00;7.0647756309593468e-01;1.3049321230839193e+00;-3.0833603475577265e-01;1.3538704819959674e-01;3.7320330417498515e-01;-1.5842545670752168e+00;4.4423883289269700e-01
-7.2335460337205193e-01;5.2835665086278227e-01;-1.8838503006298761e+00;-6.9375786014314034e-01;7.0764701001671504e-01;-7.5769945525493188e-01;3.7905742516802921e-01;7.0217379282356496e-01;1.2144767944622958e+00;-4.7595834748079846e-01;1.3558202130548900e+00;-9.5953466652998132e-01;-7.2685963299233525e-04;2.6587919582509395e-01;1.1500894123067285e+00
1.3559576382335956e+00;-1.4064563091377422e+00;1.6554559216666676e+00;-2.2219115476433646e-01;-2.0300649408346088e+00;1.6293200157445824e+00;-3.2482262609329532e-01;-1.7264735891545242e+00;-2.2502183974722459e-01;-1.4694159095419541e+00;-6.5636543399176073e-01;-6.0656606925746981e-02;-7.8706947753374590e-01;-1.5581947319797254e+00;9.8262106161088636e-01
-4.1457470113679867e-02;-1.7867610715566224e+00;3.6686953425032359e-01;7.9417237844058619e-01;1.0648196333770364e-01;-2.2313518751493380e+00;2.1148647996887555e+00;2.6464768234629554e-01;-7.0000179929682538e-01;-1.2217592780455010e-01;1.3530541189349761e+00;5.3134568921654957e-01;-3.3573359533757818e-01;-1.2402208281758940e-01;2.3112148945935784e+00
8.9974926903569052e-01;6.2805127433870456e-02;-1.5203075695408563e+00;4.9941755907469598e-01;2.6688789490754533e-01;-3.2589574270104110e-01;4.9398776469376765e-01;5.4774883970185251e-01;-1.1298588699403431e+00;-5.9577447795898741e-01;-1.5602306427438577e+00;7.9397359870027817e-01;-1.9576324829900114e+00;8.7972677989107184e-01;2.2039316329410248e+00
-4.8324593334283883e-01;-9.2412060012866434e-02;1.0732672273195354e+00;6.2395507054396970e-01;-1.0497424011108729e+00;2.6806277631484456e+00;-3.5407206812436270e-01;2.2154945649091804e+00;1.1488128361468786e+00;-2.6725980025029208e-02;-3.0463753537208793e-01;1.5647929158597307e-01;8.2208029442202191e-01;-1.0988062856506151e+00;-3.0343469849015003e-01
6.1620998425779172e-01;-4.8148603775685200e-01;2.9766242218056649e-01;1.4144874572624555e-01;-6.2766738566365776e-02;6.6501827990446838e-01;-1.4387455026220781e+00;2.0895498348835914e-01;-9.5939102880631444e-01;-8.3946346729694990e-02;2.4182141478136984e-01;-3.1228206898915861e-01;1.2356295049178743e-01;-2.3666900069784367e+00;1.7493705786439054e-01
2.1123139508963580e+00;-2.8599952872471140e-01;-4.2808839622656508e-01;-1.5985979275847950e+00;2.3022799091356814e+00;2.2884406162123557e-02;-1.0912366332693879e+00;-3.2794863296916599e-01;-1.3551272966391466e+00;-1.4231103566237997e+00;1.2317094494141625e+00;2.0701959981372529e+00;1.2835120910109013e-01;-1.3856582799004283e-01;-1.4015963884338469e+00
3.3216903654577173e-01;6.1159821150610805e-01;-7.6652072954785100e-02;6.1704961790123497e-02;-9.7092256048948378e-01;-2.2938600514933176e+00;3.6596291849995882e-01;9.7980680721284374e-01;2.0634236179618053e-02;-4.9400694975135301e-01;1.7410827614382382e-01;-6.1701089309282442e-01;1.2676109798733186e+00;-1.5158628729933465e+00;-1.8186336919240012e+00
-1.4428969270862921e-01;-3.9846339232256262e-01;6.8957733728445769e-01;-2.0196354870725405e-01;7.2573855087813055e-01;-1.9828701410244038e+00;-2.8020474776783946e-02;2.2103237156090408e-01;6.2908890421521801e-01;-5.4102409236859350e-01;2.5926620648899622e-02;3.3570394886378661e-02;1.0693891630393033e+00;1.0334802637166192e+00;-3.1556258390041703e-01
1.1389001532976881e+00;-3.1616346573722649e-02;1.6094095304120146e+00;1.4976197447786455e+00;3.4014106589123100e-01;4.7805501344342255e-01;-1.0461029264027084e+00;-2.4344980207691419e-01;-2.5548432695909545e-01;2.7957406383447032e-02;1.6273053578144339e+00;1.9297925997210870e+00;8.7115694037992042e-01;-2.1387915598511628e-01;2.2852139294018323e-01
-2.1527918174239602e-01;-5.5901681125334912e-01;-9.7838584547973462e-01;1.3748022810295253e+00;1.8275386082770972e-01;-1.0212606088389524e+00;-1.1322549051240764e+00;2.1242106311022935e-01;1.0526680259836247e+00;-1.1712210118493755e+00;3.8972461221478277e-01;-2.1496196446976368e-01;6.7077473702953294e-01;1.2611889222190016e+00;1.2170737333074821e+00
8.6797700214616180e-01;-1.7344093835874648e+00;-4.9784428926274388e-01;-4.9771123581724647e-01;3.9435182663885515e-01;-1.6289188156572685e+00;1.0640732318533290e+00;-7.3684074223699803e-01;7.2800759945070426e-01;-1.3909358868576793e+00;1.3583188744728814e+00;8.7948775692498349e-01;1.0305517168755542e+00;6.7123918250171255e-01;2.0056012530826077e+00
-1.6562394894374144e+00;6.3450561796454652e-01;-3.8293541443214268e-01;-5.8281951172894186e-01;-7.1093730061485161e-01;1.1857272968306316e+00;-3.4437725346469689e-01;-3.7555604866820808e-01;-9.7864007939785069e-01;-1.7529402281720224e-01;9.5426624737836685e-01;-4.3034752680680288e-01;-2.9814470368230130e-02;-1.6901326592041841e+00;4.4459529248767965e-01
-9.9887054166875777e-01;6.6888540940493041e-02;-1.3665486771464554e+00;-1.0101440459751543e-01;-9.7173678676171960e-01;8.8201408108625079e-01;4.7993833498387256e-01;-5.3328158444936435e-01;2.3648974365883493e-01;-9.9139939975991287e-01;8.6652467657724086e-01;9.7823098411701115e-02;-1.4944600233301870e+00;-2.3584414068159895e-01;-5.4029117369805013e-01
2.1222909310037990e+00;5.1391908057327562e-01;4.1248171834264025e-01;-3.0662350049075526e-01;-2.9585381070852390e-01;-3.9080087615565431e-02;1.2488381068254197e+00;1.6762536102784178e+00;-1.3167160747039308e+00;-6.4015573577550514e-02;4.2638627529273915e-01;-1.0658646989831675e+00;-7.7473941417131642e-01;-2.6500867637680781e+00;2.3714009943108677e-01
-2.1315094414025517e+00;-1.5866722306226126e+00;7.5437629529623673e-01;-1.4131624147226771e+00;-8.8836855123696246e-01;1.7494465726629133e-01;1.0634007175322435e+00;8.1761753534417259e-01;1.5027823204415558e-01;-8.3726171712175601e-01;-1.6130445319622397e+00;9.3730799556446620e-01;6.0283506068736459e-01;4.0172386357449058e-01;-6.6579842597678640e-01
-1.5611903123912627e+00;3.8921717669854672e-01;-5.8027908035837783e-01;1.5785806234921704e+00;2.3439680690190365e+00;-1.4398338857554394e+00;6.3368808126790424e-02;-1.7710784233722752e+00;-1.0858923333975504e-01;1.5362916676074283e+00;-3.0037829810611396e+00;-1.1161530153931438e+00;-9.0480195854565937e-01;4.4878020303934424e-01;5.8916769645669853e-01
1.1622059208252029e+00;-1.9713793338799224e+00;1.1356114647629855e-02;-1.7752719973894655e+00;-1.7931697627379974e+00;4.8453187889094151e-01;2.5644128927576765e-01;4.6628489472124485e-01;5.7241302014664619e-01;6.1814674544546655e-01;1.6956772549942434e+00;3.5397967153045817e-01;3.0055237084011638e-01;8.6492290651422798e-01;7.6189001671961254e-01
-5.7124468520562599e-01;-2.4506471889316489e-01;-8.9574375736269274e-01;-1.4346716432484845e+00;-6.1801641640473581e-02;2.0760305351110282e+00;-2.1006986020274207e-01;4.4536430518975778e-01;-6.4231960836503510e-02;1.1815441714267425e+00;-5.4852596721158986e-01;5.0829832944164788e-01;-2.0000014864236406e+00;-9.6540146684652961e-01;7.9135893906962640e-01
1.3001972219044342e+00;2.8892958254751588e-03;-1.1222731390382874e+00;-1.5722994746782945e-02;6.3353643726406828e-01;-4.5931086264377941e-01;-7.9642355827199940e-01;-9.5421534546478101e-02;-7.4269217642019192e-01;2.5695535817080911e-01;1.3009854340501568e+00;1.0629255422026017e-01;-5.8806706128413944e-01;4.8240665194512937e-03;-1.9584140227363941e-01
-4.7859697764619333e-02;-9.8344274877865179e-01;8.3899023169641562e-01;1.0973855525263874e+00;2.8686518717766890e-01;9.3148534259266036e-01;8.2121101816103548e-01;1.4960791993203642e+00;-9.5703041559506277e-02;-8.3596791219246336e-01;-1.9995109946618042e-01;3.2466460877376185e-01;-4.6037570221611129e-01;1.5112455282821041e-01;1.8802222342089030e+00
-2.3698735908775674e+00;1.2547145786697766e+00;-2.5910003638925883e-01;8.8095591017833619e-01;-7.9970271524405756e-01;3.8314160281176546e-01;6.1224959203975071e-01;1.2109739640586274e-01;-1.1728989199196857e-01;4.1835198933296314e-01;-3.2675896116869727e+00;-1.4774034164708549e+00;7.7367079960983098e-01;2.7683107496484921e-01;-1.3777864627188037e+00
-3.4544005958354995e-01;-4.5946498239595995e-01;2.7866623565552526e+00;2.5842958736633453e-01;-3.8771259144572065e-02;-1.9801778692660794e+00;6.9730121805747808e-02;-2.4222850944364932e-01;-1.2631294236306567e+00;-6.7566493373382952e-01;7.5669090549624798e-02;2.0769853304537822e+00;2.8350814928160600e-01;-1.2513117424871341e+00;3.5346222245144271e-01
-1.0531186148345367e-01;2.6993383413812533e-01;5.1177738645608217e-01;-1.1724288754715631e-01;-3.2285547794095448e-01;-7.1853378634518694e-01;1.1656796229322806e+00;2.2714094736460314e-01;2.0297834849732079e+00;4.5812490245214182e-01;-1.1164844336313127e+00;2.4764579480229244e-02;-5.5865984576219563e-01;-7.2967652136204331e-01;1.1954400134611489e+00
1.5256982444623142e+00;-1.9022483099005556e+00;1.4012756401124785e-01;8.9293052647091020e-01;1.9647698952607665e-01;1.3310023879019205e-02;-2.2657975080452086e+00;1.8008055921975481e+00;2.6963851556140928e-01;-1.3380467371010547e+00;-1.9772771603855386e+00;-9.0905327760530841e-01;7.1323695887840355e-01;-1.3179469890052808e+00;7.3602736775422517e-01
1.6748269530525089e-01;-1.6376906607520414e-01;-1.1525571002564774e+00;-5.6834479425635831e-01;5.4289420268495270e-01;8.9670184281607113e-01;-5.3761157484568356e-01;-5.1684072543549187e-01;2.2744764931402758e-01;-2.0681123336543591e-01;-7.9839018467940481e-01;8.1909357253590498e-01;1.3348602165893186e+00;8.9350939817753006e-01;4.9535775599108531e-02
1.0120809973695619e+00;-2.5833540031405194e-01;1.6220580560073454e+00;-4.9176479756112507e-01;-1.6163895872351727e-01;9.0103945986929931e-02;5.9985441312419097e-01;8.1184936110114614e-01;-1.7146574917104658e+00;-6.6692126429052023e-01;-2.5116118023703676e-01;1.0155360313548805e+00;-1.3101366790126567e+00;9.5444058011847399e-01;-1.6475292481920796e+00
-1.0775304083171637e+00;3.1714374826318770e-01;2.0204695009434372e+00;1.8119564205300096e+00;-1.0562652698372341e+00;1.0526959078952165e+00;1.3321809709612928e+00;2.6823147150245963e+00;-6.1858969983243228e-01;8.9838017770155143e-01;-5.5703105331238945e-01;8.0544502314830346e-01;-1.0359879071014882e-01;5.0419841800551278e-02;-1.1552386349686591e-01
1.1053143835344583e+00;-1.4711927259042090e+00;9.9200284048636522e-01;-2.5370579608166938e-01;7.5751591258738749e-01;1.1156197665185021e+00;-7.0947803764083395e-01;-6.0297473607403573e-01;6.2606912181755325e-01;7.6121458940647424e-01;1.2642359595166954e+00;-5.4767236848430267e-01;7.3063805451583375e-01;6.9716136965204276e-02;-9.3657573925466209e-01
1.6683404846169021e+00;-4.3446265925643344e+00;1.5802849334238855e-01;-2.0853884512245693e-01;1.0696615393772175e+00;5.0211093226587611e-01;1.9734090895872771e+00;-2.7298914642648042e-01;-1.9539944239997837e+00;3.6002513868348429e-01;-1.5314791666302061e-01;2.7648287162958701e-01;-1.7470923215106080e+00;-9.7622707738510672e-01;-7.9364956494122540e-01
-1.1438302640541809e-01;-2.4624535908122136e-01;-4.2335737116016414e-01;-5.7408927484073791e-01;-3.6440758519093902e-01;-3.1223044972384084e-01;1.3772287391982478e+00;-1.2910349055350647e+00;1.2176306829018546e-01;1.1118724077484194e+00;1.0869796839936150e+00;2.6180454800399615e+00;-1.4252110977455825e+00;3.2071665944353506e-01;9.5250142061161613e-01
-1.4766698747722891e+00;3.9713191767070327e-01;2.0571712732234371e+00;-5.6921873505287202e-01;6.8936227606717382e-01;3.6792115520496677e-01;7.8966022943420297e-02;5.9578959943787799e-02;6.9041505541654036e-01;1.2032039992477832e+00;1.1058075126624339e-01;4.9931572702051957e-01;-5.1181420811003986e-01;1.3715640551542618e+00;4.6346878033378114e-01
6.4962219400806898e-01;-5.1757759970161188e-01;2.0692459570955783e+00;-9.3460996929744322e-01;3.2065786289479759e-01;1.7456914469244535e+00;-5.7489180828082409e-01;5.4000873755827827e-01;-9.9277225597310104e-01;-3.3790042653711477e-01;2.4164454634618728e+00;-2.3913365935326021e+00;-5.1757631023672634e-01;-1.0850651928747926e-01;-1.6711056203233818e+00
3.4616735019211053e-01;4.0157716341592298e-01;4.2180539520333726e-01;-9.3465869354119102e-01;3.3264081403069257e-01;-2.1593132090947095e-01;-1.1982254892500284e+00;-1.4142015811063963e-01;1.1681156418015151e+00;1.9678686347554056e-01;-1.7438386256105659e-01;-7.8597207920850287e-01;1.1390786694642836e+00;-7.5468823005443733e-02;-5.2040138108024214e-01
-1.2516233862973647e+00;-1.0979172248014373e+00;2.2993797096347682e-01;-2.2758791720014973e+00;1.7511461797531638e+00;1.8637765301284073e+00;1.0946693573264885e+00;5.3340668746236131e-01;6.8785254397295315e-01;-1.1382569201317254e-01;-1.9798040886874932e-01;2.3214410760459839e-01;-6.8234420961126750e-03;2.2649579639879860e-01;-5.7279185041907965e-01
-1.3088481879905003e+00;1.7056769658216369e+00;-8.1636392277035716e-02;9.5374385367810274e-02;-2.9528015974271099e-01;6.8718979835882710e-01;8.4871504191474312e-01;-4.4338199603707823e-01;6.1979039557301463e-01;-9.0358961405921845e-01;2.3165078260118174e-01;-5.2996481932840489e-01;3.6498488642362459e-01;-1.4265289928793379e+00;2.7894070257665948e-01
-6.7344688490391347e-01;-9.9244442951810163e-01;1.1091792197109256e+00;1.8016101821189114e+00;-6.4130625897110238e-01;-3.0469674345082026e-01;-2.6892202796903795e+00;-1.2876900105491076e-01;-3.0465060279043349e-01;7.8307563627453247e-01;-1.6210075560355330e+00;-1.5124002569584052e+00;-1.1062863182643643e+00;-4.7019690634741834e-01;-5.9323346156869339e-01
9.1775357796516410e-01;8.1610929280376032e-01;-1.4364653059315908e+00;6.7349367163765816e-01;-1.1879417549577498e+00;-8.3891655556964606e-01;5.2550529318171157e-01;1.7602898135455305e+00;5.3220484105804067e-01;-2.7361324401785807e-03;-1.0218015585791933e+00;4.0406404768834314e-01;-2.0067107511772879e+00;1.1752000842031565e+00;1.3953388277660231e-01
9.3202516068990415e-01;6.9562882043189689e-01;8.4783112381114009e-02;-1.6495675081731134e+00;-2.0220179135597891e+00;-5.3525077235916241e-01;-4.7851264614828792e-01;-4.2292951888288077e-01;-2.8958544669011432e-02;-1.7786910138067804e+00;-5.4221108259529682e-01;-2.3086368401488924e-01;-1.6900546668979502e-01;1.4689551139687282e-01;4.3679002098228747e-01
1.0756567588590926e+00;-1.0695482576343283e+00;1.4750949367418376e+00;1.6440565975442332e+00;-4.4591152608848023e-02;-7.3073093267182010e-01;-5.5817464751416224e-01;7.0424819810863559e-01;-1.0054247068614879e+00;-1.4420854591969706e-01;-8.1903245969602168e-01;-3.1267455689040297e-01;1.2374511042173602e+00;1.2153376927544763e+00;-1.5673489820090999e-01
-3.6511444756556050e-01;-1.2522397053217511e+00;5.9571795784161730e-01;-1.2751058418250974e-01;3.1903095715540231e-01;-1.2607586647346340e+00;-3.3595799229023365e-01;-3.4978541676667968e-01;-1.1062446029280859e-01;7.3180138484207494e-03;5.7813125547138389e-01;5.2090047415815251e-02;-2.1482691755582803e+00;-1.5067662766250631e+00;7.0180398998375970e-01
-1.4099171336460439e+00;1.4622732845247349e-01;1.1074049481020982e+00;3.4746611096560953e-01;7.7726530426653700e-02;-2.3607737305964011e-01;-3.8921855102069186e-01;-8.1027393993654651e-01;7.5811237732767844e-01;1.4838488685685551e+00;4.3038019365674662e-01;1.1126181214958000e+00;6.0088180518742029e-01;-1.2102888398957332e+00;-1.9661167243690028e-01
-6.0515755402965665e-01;2.4620046785570893e-01;7.6369147243295543e-01;1.4375875297606286e+00;9.7516204785335703e-01;-1.6157819997079927e+00;1.1950744741321842e-01;3.3195825452458894e-01;1.1929580712771837e+00;6.1524427364690604e-01;3.4505726096372019e-01;1.0446367228726536e+00;1.7839995447304396e-01;-3.7044077889571658e-01;-1.4703723049660045e+00
6.2848714777705805e-01;1.6640437794374377e-01;-6.0200710846243677e-01;2.5055118005819570e+00;-7.5428288259063969e-01;-1.6773520004595252e-01;4.1518097111507185e-01;-1.0240905108318519e+00;-3.5528850319324307e-01;8.3966925244005808e-01;1.1467533252796103e+00;-6.3976046524749697e-01;-1.8379368520704495e-01;7.7831114955292657e-01;4.0773174570505716e-01
5.7675988201658224e-01;-5.4978063861319304e-01;-1.5414304834685737e+00;-1.0543252327246817e+00;-2.4083196080763329e+00;-1.0238770657991072e+00;-1.7348079916169470e+00;2.5145030295283488e-01;8.5233118485736092e-01;-6.1697825261739336e-01;1.1927105071932828e-01;-1.6488601368340174e+00;-1.3884833380439343e+00;-1.2860864088569408e+00;-1.6124536724324925e-01
-1.3369272448536555e+00;-2.7904810506175601e+00;6.4473932594473093e-01;-3.9969224892723321e-01;-5.4152775124935770e-01;-6.2071888863736702e-01;-1.1666480801662811e-02;4.6893380847157878e-01;-1.5208896715499438e+00;-6.3842971385085337e-02;1.1099406759202786e+00;2.8560812752200741e-02;-3.7341930660067169e-01;2.1188117529375998e+00;-1.1166039050345078e+00
-4.5391390621548694e-01;-4.1188558971526240e-01;4.1866327042078866e-01;-1.1865968162978292e-01;-4.8829199962981473e-01;-9.3823671603838858e-03;-4.7588394114611005e-01;-1.2820454863944508e+00;8.6776542149932079e-01;-1.6146737690918531e+00;3.9847122892859910e-01;-1.1009434456191349e+00;-2.6964366334944251e-01;4.9969789780872764e-01;3.1591898273621020e+00
-1.0167892275259045e+00;5.0322724318585632e-01;-6.6451988079385113e-02;-1.3524166352403890e+00;-1.1094183677708431e+00;4.4528549567783943e-01;-4.3051810489595482e-01;9.9722559841681579e-01;-1.0900446416884879e+00;-9.3063937673881358e-01;-1.1840975520019967e+00;5.7251082079243665e-01;-6.0597325485349918e-01;-1.3916354620772786e-01;-9.7366655138194536e-01
4.1555150427519005e-01;1.2080680965289707e+00;1.2705840806636661e+00;-2.0751593089364557e+00;-6.5503296939683631e-01;6.4197183871731678e-01;-8.5904624074827385e-01;4.9229101309323892e-01;-1.0683160192255987e+00;1.7552885272862171e+00;-8.6748429138165828e-02;9.7122596834124764e-01;1.3457204274972570e-01;-1.9914760074981022e-01;1.1851054066801714e-01
9.1219727010390983e-01;5.8203337077998119e-01;-6.6603385346415556e-01;6.8449804425128535e-01;-7.4109915865047082e-01;-8.8388218442795541e-01;-1.2688100287358062e+00;-1.1950085146132621e+00;-1.7479714370241575e-01;-7.3763473914729996e-02;7.7822926404336978e-01;-1.5960736780324150e+00;1.7736123862437423e+00;1.0091757846168312e-01;1.4316856882475097e+00
-1.0899070012239123e-01;7.1661013259616124e-01;6.4534025061017164e-01;1.4744500184399030e+00;-1.1199224589093628e+00;1.4626039294088258e-01;-3.1252583103783610e-01;-9.5021147648320325e-01;-4.1475513281838872e-01;2.6292229230108521e-01;-1.7954842297874815e-01;-9.0490270071678347e-01;-1.1060142004910236e+00;6.1422055642409334e-01;3.7142661939444804e-01
4.3679982202844647e-01;1.1576407642950892e-01;-1.5481735337667299e+00;4.8201691780728023e-01;-5.2504708479619910e-01;5.4732996551204571e-01;5.0325967906389946e-01;1.1186630567766045e+00;-1.5901315399992261e-01;-2.0107760347916009e-01;-7.2718445583523994e-01;2.8693682964105854e-01;-4.5484667498177928e-01;-1.2689961931125100e+00;8.4188389170750422e-01
4.2620917649319923e-01;-7.2065223605803497e-01;-1.6508166658108414e+00;-3.2437618164465731e-01;-5.8474474133961418e-01;-5.3000349256856194e-01;1.3584931828134734e-02;-6.9692793443629131e-01;4.6408125733778854e-01;4.9639048107909295e-01;-4.3581382707019434e-01;-3.6669432508856376e-01;-5.9752664815544065e-01;-1.1166695527120725e+00;-1.9292632022288211e-01
